time,open,high,low,close,tick_volume,line_y,point_y,signal
2025-01-07 18:00:00,157.929,158.001,157.826,157.968,2889,157.80723809523812,,
2025-01-07 18:15:00,157.967,158.029,157.865,157.993,2403,157.81785714285712,,
2025-01-07 18:30:00,157.993,158.016,157.605,157.783,3611,157.81709523809522,158.414,
2025-01-07 18:45:00,157.782,157.885,157.742,157.821,1921,157.82399999999998,158.39782,sell
2025-01-07 19:00:00,157.82,157.84,157.759,157.832,2045,157.8302857142857,158.3819636,
2025-01-07 19:15:00,157.832,157.833,157.684,157.759,2154,157.82909523809525,158.366424328,
2025-01-07 19:30:00,157.759,157.759,157.611,157.668,1467,157.82409523809523,158.35119584144,
2025-01-07 19:45:00,157.669,157.733,157.647,157.684,1338,157.81861904761905,158.3362719246112,
2025-01-07 20:00:00,157.686,157.769,157.619,157.732,1618,157.8187619047619,158.32164648611896,
2025-01-07 20:15:00,157.731,157.734,157.573,157.676,1380,157.82214285714286,158.3073135563966,
2025-01-07 20:30:00,157.676,157.904,157.672,157.871,1277,157.83280952380952,158.27794101414074,
2025-01-07 20:45:00,157.87,157.883,157.818,157.83,1245,157.84038095238097,158.24974337357511,
2025-01-07 21:00:00,157.83,157.855,157.767,157.785,1018,157.84633333333332,158.2226736386321,
2025-01-07 21:15:00,157.785,157.829,157.759,157.769,794,157.85223809523808,158.19668669308683,
2025-01-07 21:30:00,157.769,157.819,157.76,157.769,693,157.85547619047617,158.17173922536335,
2025-01-07 21:45:00,157.769,157.81,157.745,157.767,1169,157.85461904761905,158.1477896563488,
2025-01-07 22:00:00,157.767,157.775,157.728,157.744,919,157.8553333333333,158.12479807009484,
2025-01-07 22:15:00,157.745,157.76,157.728,157.747,789,157.82809523809524,158.10272614729104,
2025-01-07 22:30:00,157.749,157.807,157.745,157.785,982,157.81014285714286,158.0815371013994,
2025-01-07 22:45:00,157.789,157.861,157.788,157.86,893,157.79866666666666,158.06119561734343,buy
2025-01-07 23:00:00,157.859,157.978,157.858,157.964,458,157.80033333333333,158.0416677926497,
2025-01-07 23:15:00,157.964,157.984,157.933,157.953,528,157.79961904761905,158.0229210809437,
2025-01-07 23:30:00,157.957,158.045,157.953,158.025,424,157.80114285714285,,
2025-01-07 23:45:00,158.026,158.085,158.019,158.031,786,157.8129523809524,,
2025-01-08 00:00:00,157.99,157.994,157.952,157.973,53,157.82019047619048,,
2025-01-08 00:15:00,157.971,158.003,157.956,157.999,86,157.82814285714286,,
2025-01-08 00:30:00,157.999,158.014,157.964,158.012,91,157.84019047619046,,
2025-01-08 00:45:00,158.012,158.036,158.0,158.009,143,157.85642857142858,,
2025-01-08 01:00:00,158.009,158.209,158.009,158.155,591,157.87885714285716,,
2025-01-08 01:15:00,158.155,158.183,158.13,158.146,851,157.89857142857142,,
2025-01-08 01:30:00,158.145,158.232,158.108,158.179,824,157.92252380952382,,
2025-01-08 01:45:00,158.178,158.232,158.128,158.211,1016,157.9387142857143,,
2025-01-08 02:00:00,158.21,158.218,158.09,158.12,1842,157.95252380952383,,
2025-01-08 02:15:00,158.12,158.121,157.919,157.956,1397,157.9606666666667,,
2025-01-08 02:30:00,157.956,158.014,157.89,157.996,1808,157.97147619047618,,sell
2025-01-08 02:45:00,157.997,158.168,157.957,158.16,2127,157.99009523809525,,
2025-01-08 03:00:00,158.16,158.165,157.98,158.006,1636,158.00147619047618,,
2025-01-08 03:15:00,158.006,158.075,157.966,157.97,999,158.0122380952381,,
2025-01-08 03:30:00,157.971,158.035,157.921,158.03,1141,158.0257142857143,158.232,
2025-01-08 03:45:00,158.029,158.052,157.953,157.956,872,158.03385714285716,158.22578,
2025-01-08 04:00:00,157.956,157.98,157.921,157.971,954,158.03914285714285,158.21968439999998,
2025-01-08 04:15:00,157.969,158.048,157.962,158.022,859,158.04190476190476,158.21371071199997,
2025-01-08 04:30:00,158.022,158.051,158.003,158.041,650,158.04609523809523,158.20785649775996,
2025-01-08 04:45:00,158.042,158.133,158.04,158.089,805,158.04914285714287,158.20211936780476,
2025-01-08 05:00:00,158.09,158.144,158.063,158.143,876,158.0544761904762,158.19649698044867,
2025-01-08 05:15:00,158.143,158.196,158.132,158.192,723,158.06490476190478,,
2025-01-08 05:30:00,158.192,158.207,158.162,158.189,982,158.07395238095236,,
2025-01-08 05:45:00,158.189,158.193,158.145,158.184,956,158.08214285714286,,
2025-01-08 06:00:00,158.185,158.197,158.149,158.177,504,158.09014285714287,,
2025-01-08 06:15:00,158.178,158.252,158.168,158.187,573,158.09166666666664,,
2025-01-08 06:30:00,158.187,158.248,158.163,158.248,743,158.0965238095238,,
2025-01-08 06:45:00,158.253,158.253,158.214,158.216,653,158.0982857142857,,
2025-01-08 07:00:00,158.215,158.255,158.188,158.202,728,158.09785714285712,,
2025-01-08 07:15:00,158.201,158.207,158.118,158.118,811,158.0977619047619,,sell
2025-01-08 07:30:00,158.118,158.169,158.087,158.127,876,158.10590476190475,,
2025-01-08 07:45:00,158.127,158.173,158.099,158.166,808,158.114,,
2025-01-08 08:00:00,158.165,158.165,158.053,158.053,1066,158.10890476190474,158.255,
2025-01-08 08:15:00,158.053,158.095,158.023,158.047,871,158.11085714285713,158.25096,
2025-01-08 08:30:00,158.047,158.071,157.978,158.029,1069,158.1136666666667,158.2418416,
2025-01-08 08:45:00,158.029,158.064,158.012,158.038,1176,158.11404761904762,158.22601110399998,
2025-01-08 09:00:00,158.038,158.039,157.921,157.932,1734,158.11290476190476,158.21113043775998,
2025-01-08 09:15:00,157.933,158.039,157.913,157.93,1493,158.11095238095237,158.1879200027392,
2025-01-08 09:30:00,157.93,158.077,157.929,158.024,1363,158.1110476190476,158.16042800246527,
2025-01-08 09:45:00,158.023,158.123,158.01,158.101,1364,158.11390476190476,158.13568520221875,
2025-01-08 10:00:00,158.1,158.202,158.09,158.128,1661,158.11576190476188,,
2025-01-08 10:15:00,158.128,158.201,158.118,158.191,1407,158.11804761904762,,
2025-01-08 10:30:00,158.19,158.275,158.159,158.198,1604,158.11833333333334,,
2025-01-08 10:45:00,158.198,158.255,158.151,158.236,1324,158.12057142857142,,
2025-01-08 11:00:00,158.235,158.237,158.041,158.067,1512,158.115,,
2025-01-08 11:15:00,158.066,158.178,158.055,158.139,1323,158.11319047619048,,
2025-01-08 11:30:00,158.139,158.172,158.083,158.161,1075,158.11195238095237,,
2025-01-08 11:45:00,158.162,158.177,158.134,158.149,938,158.1072380952381,,
2025-01-08 12:00:00,158.154,158.211,158.138,158.162,923,158.10466666666667,,
2025-01-08 12:15:00,158.164,158.238,158.161,158.233,982,158.10614285714286,,
2025-01-08 12:30:00,158.233,158.311,158.22,158.297,866,158.11466666666666,,
2025-01-08 12:45:00,158.297,158.338,158.279,158.316,1007,158.12366666666668,,
2025-01-08 13:00:00,158.316,158.365,158.304,158.36,1079,158.13290476190477,,
2025-01-08 13:15:00,158.362,158.44,158.318,158.437,1401,158.1511904761905,,
2025-01-08 13:30:00,158.437,158.543,158.437,158.462,2046,158.1709523809524,,
2025-01-08 13:45:00,158.463,158.466,158.338,158.362,1376,158.18680952380953,,
2025-01-08 14:00:00,158.363,158.44,158.341,158.439,1272,158.20590476190478,,
2025-01-08 14:15:00,158.44,158.49,158.397,158.436,1491,158.22990476190478,,
2025-01-08 14:30:00,158.435,158.537,158.427,158.469,1574,158.25557142857141,,
2025-01-08 14:45:00,158.468,158.522,158.425,158.494,1449,158.27795238095237,,
2025-01-08 15:00:00,158.496,158.496,158.266,158.367,2353,158.29061904761906,158.543,
2025-01-08 15:15:00,158.369,158.37,158.177,158.317,2607,158.29961904761907,158.53746,sell
2025-01-08 15:30:00,158.303,158.363,158.162,158.279,3255,158.30380952380952,158.5230416,
2025-01-08 15:45:00,158.279,158.321,158.194,158.209,2747,158.30433333333335,158.501379104,
2025-01-08 16:00:00,158.209,158.262,158.131,158.244,2541,158.3047142857143,158.48101635775998,
2025-01-08 16:15:00,158.245,158.423,158.243,158.404,2049,158.32076190476192,158.4530150491392,
2025-01-08 16:30:00,158.407,158.456,158.354,158.356,2399,158.33109523809523,,
2025-01-08 16:45:00,158.356,158.394,158.289,158.341,2279,158.33966666666666,,
2025-01-08 17:00:00,158.34,158.34,158.217,158.219,2325,158.343,,
2025-01-08 17:15:00,158.219,158.368,158.208,158.331,1949,158.35104761904762,,
2025-01-08 17:30:00,158.331,158.388,158.288,158.355,2084,158.35685714285714,,
2025-01-08 17:45:00,158.355,158.41,158.327,158.361,1832,158.35990476190477,,
2025-01-08 18:00:00,158.362,158.431,158.362,158.389,1765,158.36338095238094,,
2025-01-08 18:15:00,158.39,158.406,158.279,158.357,1891,158.36323809523807,,
2025-01-08 18:30:00,158.358,158.374,158.283,158.346,1714,158.35890476190474,,
2025-01-08 18:45:00,158.347,158.408,158.302,158.313,1934,158.35180952380952,,
2025-01-08 19:00:00,158.313,158.391,158.301,158.373,1355,158.35233333333332,,
2025-01-08 19:15:00,158.372,158.431,158.371,158.384,1195,158.3497142857143,,
2025-01-08 19:30:00,158.384,158.486,158.371,158.454,1233,158.3505714285714,,
2025-01-08 19:45:00,158.453,158.474,158.382,158.383,1299,158.3464761904762,,
2025-01-08 20:00:00,158.381,158.42,158.26,158.42,1895,158.3429523809524,,
2025-01-08 20:15:00,158.42,158.441,158.37,158.396,1096,158.3443333333333,,
2025-01-08 20:30:00,158.397,158.455,158.354,158.428,1144,158.34961904761903,,
2025-01-08 20:45:00,158.422,158.492,158.415,158.426,1068,158.35661904761903,,
2025-01-08 21:00:00,158.427,158.509,158.405,158.469,1345,158.369,,
2025-01-08 21:15:00,158.469,158.47,158.343,158.353,1258,158.37419047619045,,sell
2025-01-08 21:30:00,158.354,158.453,158.354,158.45,1160,158.37638095238094,,
2025-01-08 21:45:00,158.45,158.484,158.408,158.454,1017,158.38104761904762,,
2025-01-08 22:00:00,158.453,158.453,158.36,158.416,1053,158.38461904761905,,sell
2025-01-08 22:15:00,158.417,158.417,158.381,158.415,934,158.39395238095238,,
2025-01-08 22:30:00,158.415,158.417,158.333,158.334,644,158.39409523809522,158.509,
2025-01-08 22:45:00,158.333,158.367,158.321,158.349,1202,158.39380952380952,158.50547999999998,
2025-01-08 23:00:00,158.353,158.38,158.345,158.356,501,158.39357142857142,158.49810079999997,
2025-01-08 23:15:00,158.358,158.389,158.345,158.372,345,158.3927619047619,158.49101676799998,
2025-01-08 23:30:00,158.372,158.424,158.362,158.369,523,158.39333333333332,158.48421609727998,
2025-01-08 23:45:00,158.365,158.368,158.324,158.324,723,158.39228571428572,158.4776874533888,
2025-01-09 00:00:00,158.315,158.315,158.236,158.246,39,158.38909523809522,158.47141995525325,
2025-01-09 00:15:00,158.238,158.256,158.219,158.225,71,158.3820476190476,158.45729475793806,
2025-01-09 00:30:00,158.225,158.277,158.222,158.264,190,158.37633333333332,158.438231177303,
2025-01-09 00:45:00,158.265,158.304,158.255,158.294,261,158.36871428571428,158.42069268311877,
2025-01-09 01:00:00,158.295,158.385,158.283,158.323,335,158.36585714285715,158.40455726846926,
2025-01-09 01:15:00,158.322,158.37,158.32,158.334,736,158.3617619047619,158.38971268699171,
2025-01-09 01:30:00,158.334,158.334,158.229,158.256,879,158.35509523809523,158.385,
2025-01-09 01:45:00,158.263,158.267,158.166,158.177,709,158.34314285714285,158.37171999999998,
2025-01-09 02:00:00,158.177,158.204,158.09,158.108,1279,158.32800000000003,158.351148,
2025-01-09 02:15:00,158.109,158.207,158.104,158.18,920,158.3142380952381,158.31981024,
2025-01-09 02:30:00,158.179,158.289,158.179,158.27,1233,158.31028571428573,158.2922330112,
2025-01-09 02:45:00,158.27,158.317,158.217,158.255,1728,158.301,,
2025-01-09 03:00:00,158.255,158.277,158.13,158.169,1258,158.28742857142856,,
2025-01-09 03:15:00,158.173,158.177,158.093,158.131,1064,158.27385714285714,158.317,
2025-01-09 03:30:00,158.131,158.14,158.061,158.073,964,158.25757142857142,158.31252,
2025-01-09 03:45:00,158.072,158.117,158.06,158.097,822,158.2462857142857,158.30245920000002,
2025-01-09 04:00:00,158.088,158.129,158.048,158.07,1108,158.233,158.287911648,
2025-01-09 04:15:00,158.069,158.078,157.977,158.065,984,158.21914285714288,158.26871871616,
2025-01-09 04:30:00,158.066,158.113,158.053,158.059,658,158.20423809523808,158.239546844544,
2025-01-09 04:45:00,158.059,158.084,158.034,158.079,472,158.19042857142858,158.21329216008962,
2025-01-09 05:00:00,158.078,158.084,157.916,157.961,1072,158.17314285714286,158.18966294408065,
2025-01-09 05:15:00,157.962,157.965,157.906,157.934,995,158.1582857142857,158.15682339079098,
2025-01-09 05:30:00,157.934,157.957,157.903,157.948,968,158.14509523809525,158.12170811608024,
2025-01-09 05:45:00,157.946,158.003,157.913,157.964,874,158.13080952380955,158.0867148175074,
2025-01-09 06:00:00,157.964,157.967,157.812,157.817,1471,158.10809523809525,158.05732044670623,
2025-01-09 06:15:00,157.817,157.843,157.751,157.804,936,158.08338095238094,158.0131627662991,
2025-01-09 06:30:00,157.804,157.875,157.796,157.864,1138,158.061,157.967,
2025-01-09 06:45:00,157.865,157.947,157.864,157.915,763,158.0447619047619,,
2025-01-09 07:00:00,157.917,158.128,157.885,158.072,1536,158.03976190476192,,buy
2025-01-09 07:15:00,158.074,158.075,157.982,158.055,1009,158.0372380952381,,
2025-01-09 07:30:00,158.056,158.136,158.051,158.099,1158,158.03338095238095,,
2025-01-09 07:45:00,158.106,158.115,158.023,158.046,860,158.02271428571427,,
2025-01-09 08:00:00,158.046,158.185,158.022,158.143,1172,158.01738095238093,,
2025-01-09 08:15:00,158.144,158.179,158.088,158.141,1177,158.0160476190476,,
2025-01-09 08:30:00,158.141,158.175,158.1,158.135,1023,158.01623809523812,,
2025-01-09 08:45:00,158.134,158.164,158.107,158.139,1213,158.01938095238097,,
2025-01-09 09:00:00,158.14,158.188,158.047,158.077,1673,158.0184285714286,,
2025-01-09 09:15:00,158.077,158.162,158.068,158.113,1316,158.0204761904762,,
2025-01-09 09:30:00,158.111,158.144,158.014,158.03,1374,158.01880952380952,,
2025-01-09 09:45:00,158.029,158.195,158.027,158.18,1235,158.02457142857142,,
2025-01-09 10:00:00,158.179,158.277,158.154,158.167,1932,158.02876190476192,,
2025-01-09 10:15:00,158.167,158.171,158.054,158.107,1457,158.03571428571428,,
2025-01-09 10:30:00,158.104,158.151,158.063,158.096,1476,158.0434285714286,,
2025-01-09 10:45:00,158.097,158.166,158.056,158.121,1306,158.05166666666668,158.277,
2025-01-09 11:00:00,158.122,158.166,158.049,158.087,1190,158.0575238095238,158.27257999999998,
2025-01-09 11:15:00,158.086,158.109,158.046,158.077,1133,158.06990476190475,158.26363679999997,
2025-01-09 11:30:00,158.076,158.096,158.0,158.096,1095,158.08380952380952,158.25057859199998,
2025-01-09 11:45:00,158.095,158.108,158.044,158.071,911,158.09366666666668,158.23053230463998,
2025-01-09 12:00:00,158.072,158.089,157.993,158.021,770,158.0987142857143,158.21208972026878,
2025-01-09 12:15:00,158.021,158.03,157.944,157.969,867,158.09380952380954,158.19018074824191,
2025-01-09 12:30:00,157.969,158.073,157.969,158.072,1193,158.09461904761903,158.1606390584529,
2025-01-09 12:45:00,158.071,158.081,157.97,157.983,1088,158.08909523809524,158.13464237143853,
2025-01-09 13:00:00,157.982,158.014,157.913,157.913,1206,158.0827619047619,158.1117652868659,
2025-01-09 13:15:00,157.912,157.965,157.912,157.941,787,158.07314285714287,158.08393814670467,
2025-01-09 13:30:00,157.941,157.966,157.829,157.834,1547,158.05852380952382,158.05642804323193,
2025-01-09 13:45:00,157.834,157.902,157.812,157.897,1225,158.04719047619048,158.0154909954502,
2025-01-09 14:00:00,157.897,157.917,157.733,157.749,1185,158.02861904761903,157.97479279636016,
2025-01-09 14:15:00,157.75,157.763,157.642,157.737,1404,158.01242857142856,157.92643423708813,
2025-01-09 14:30:00,157.738,157.748,157.655,157.672,885,157.99142857142857,157.917,
2025-01-09 14:45:00,157.672,157.765,157.666,157.739,1067,157.97757142857142,157.862,
2025-01-09 15:00:00,157.738,157.746,157.661,157.726,1210,157.9559523809524,157.81799999999998,
2025-01-09 15:15:00,157.727,157.835,157.697,157.724,1429,157.93485714285714,,
2025-01-09 15:30:00,157.725,157.726,157.574,157.59,1643,157.91023809523807,157.835,
2025-01-09 15:45:00,157.591,157.665,157.563,157.646,1378,157.88880952380953,157.835,
2025-01-09 16:00:00,157.645,157.773,157.642,157.715,1492,157.86947619047618,157.82412,
2025-01-09 16:15:00,157.714,157.746,157.71,157.744,268,157.85314285714287,157.8136752,
